ID,T<sub>off</sub>,tau off unnormalized,1AP ∆Ffast normalized,1AP ∆Ffast unnormalized,1AP ∆F/F0 normalized,1AP ∆F/F0 unnormalized,20AP ∆F/F0,20AP ∆F/F0 unnormalized 
1206,1.586671071,0.444004751,1.022198422,23.95768988,0.748578035,0.678412129,0.485707581,230.0937063
182,2.639285483,0.803330942,1.126344791,27.305881,0.91308109,5.69095537,2.539388527,387.2725441
9377,3.284093302,1.023531621,1.768921195,16.92225265,1.457940281,5.682720962,0.772568224,64.50836123
2776,1.341544734,0.379031299,1.014015548,13.59205067,1.603301823,6.614509526,1.293016293,190.7129024
5741,2.003137469,0.930125333,0.799810167,8.6880152,1.411442928,5.677499118,0.806905489,62.02444742
3530,1.588440967,0.722979264,,20.46243011,1.388392863,6.613384989,0.952042295,103.2797637
8712,3.360676838,0.887256606,1.087211789,7.355667835,1.991702843,5.677200527,1.605361543,96.81949881
6412,2.468821639,0.602025025,1.803863399,15.54084429,1.986226576,5.656480379,2.261817567,223.2952646
9434,5.446543939,2.041977039,1.860082359,11.51559543,1.73655885,6.517890985,1.208584683,77.40684692
2724,1.190225494,0.307188332,0.677074932,11.89560886,1.676556738,6.608482123,0.957857522,70.62582354
8112,4.552396614,1.146109064,1.20535976,11.2090803,1.88455658,5.648577106,0.846053898,51.93570699
6359,2.214401944,0.656474104,1.540309945,22.42346612,1.108996698,5.646256376,1.422872712,101.7528552
7978,4.50932153,0.985991136,1.622882773,15.21799282,2.260701408,5.637492616,1.946802371,98.82207707
8968,2.39115553,0.484811902,1.077139161,8.091039936,1.480508783,5.630002547,0.722742577,39.12742466
2686,0.767271407,0.287400927,0.620309264,10.29186076,1.237468001,6.601922522,0.742870631,123.7237201
8008,2.305801416,0.537467661,1.370130922,10.34957589,1.682204032,5.629643625,0.920500933,59.1999034
6393,2.704563583,1.07482419,1.658718206,12.68481562,1.966962403,5.622928798,0.969379931,58.72900559
512,1.814332529,0.552236379,0.910479191,11.47526945,1.055707109,6.579899753,2.148417551,503.7236552
8358,3.310532627,0.731574752,1.959265946,22.68813399,1.166799561,5.62119432,1.515645674,99.17168626
227,1.634293903,0.415491068,0.741072246,16.99042395,0.994725944,6.518860221,2.50351064,461.0228077
1548,0.736145572,0.189993688,0.841756345,12.22069214,1.635057301,6.44490383,1.245483781,260.7267743
4482,1.818763878,0.700262978,0.495092821,9.961922525,0.951726046,6.436435002,0.873993478,107.0021268
4435,1.964328353,0.699718967,0.71446555,19.7706669,1.492464378,6.40167534,1.711064275,186.4137006
6360,3.552869293,1.053271603,1.511911765,22.01005217,1.103626812,5.618916573,2.106661049,150.6521102
7616,0.94651643,0.291017928,1.11563406,15.94415646,1.20933839,6.376764755,1.125172201,60.48045951
2661,0.717689932,0.22888074,0.715567821,5.50265172,1.131576188,6.376283921,0.925436557,99.3117546
2114,1.423163682,0.398421172,0.425623755,9.045959566,1.641807226,6.358869026,0.922258968,61.9249825
1919,0.891058368,0.262723244,0.81873057,5.994070659,1.493549197,6.346074204,0.825602415,77.97552639
4170,1.952732144,0.663418822,1.170610942,10.88025104,1.300768749,6.339165106,1.174192016,71.00144106
9522,4.851428806,1.668025656,1.94068924,16.02257518,1.336194269,5.618113112,0.938826694,77.21737205
2226,1.432877551,0.647793905,0.891372036,10.73838175,1.369510206,6.33038444,0.990657015,105.9323319
6044,0.770885705,0.185636396,0.978578559,13.73397702,1.430416229,6.327748828,1.181579695,64.50164976
6032,1.037724493,0.214285838,0.812404873,11.19412439,1.248616741,6.314434081,1.207905226,50.3706348
512,1.674750018,1.025350691,0.534732012,10.83938345,1.656231862,6.306477494,2.148417551,503.7236552
8365,6.898616089,1.524483798,1.398263685,16.19177525,1.350355942,6.505498805,1.23580641,80.86125121
6076,1.145492187,0.26657473,1.236294522,19.39360367,1.812583249,6.292006294,1.454998812,127.0786184
2668,0.858671589,0.22161674,0.746510751,10.83790828,1.595916409,6.290622215,0.970052739,71.52501493
6412,3.226156746,0.690983603,2.04772194,12.52645508,1.496224316,5.613131184,2.261817567,223.2952646
8792,4.154559314,1.156100442,0.910260744,9.626560227,1.605310821,5.604557587,0.987905859,48.92345358
8712,2.679628954,0.719411429,1.120432015,9.01616053,2.054322221,5.60047243,1.605361543,96.81949881
8692,4.548108084,1.447367311,2.21793468,14.6251059,1.631432576,5.6002286,1.688143537,106.4447951
9388,4.842183703,1.509131343,1.764528759,16.88023273,1.435071784,5.593584742,0.574070932,47.93411626
8671,2.694693878,0.683791748,1.624612788,11.04578042,1.760048051,5.590522759,3.565942352,138.9203066
6356,3.625781095,0.92257401,1.146690001,18.16711565,1.27207951,5.575701001,0.754732091,42.35047474
8742,2.461609918,0.660878927,1.872096453,15.06483386,2.041773506,5.566262249,3.328058173,169.4762548
576,1.749021431,0.444658565,0.811897435,5.754865218,0.957098642,6.272272577,1.416253584,115.0751426
6076,0.96079721,0.651808109,0.672384242,13.03680334,0.954666218,6.265142308,1.454998812,127.0786184
4511,,0.923665554,1.148982613,10.2424402,,6.657549285,0,214.3862902
4511,3.012266364,0.888148766,1.657599038,24.77922847,1.34342127,5.708182287,0,214.3862902
4511,2.265686849,1.031227881,1.093655264,13.40601853,0.897669991,4.275905909,0,214.3862902
4511,3.841189928,1.241138111,,26.02821665,1.778105255,2.88640051,0,214.3862902
4511,3.326127646,1.609680314,1.179131551,18.63326027,0.742046578,2.764376122,0,214.3862902
8816,7.499419923,1.550394163,1.103773684,8.975155718,2.053019205,6.47628922,1.409800681,64.90336914
7908,18.98657575,3.252481221,1.023077406,10.80129447,2.402848039,6.464711444,1.269117554,44.90731953
8415,8.104457119,2.094659316,1.134896853,12.35820982,1.619010894,6.434510571,0.602627688,51.8928315
8678,5.203471621,1.408945782,3.123634698,33.83761075,2.477135524,6.419049578,4.930186593,251.0621857
9437,6.971365662,1.227022129,1.364985129,10.44636032,2.160108678,6.379791329,1.51451911,53.37203801
8748,8.445881064,2.687775211,1.925433326,13.02676086,1.853971426,6.364139074,1.450313381,138.808882
554,0.62702329,0.193422286,0.619867616,8.961325943,1.046318922,3.655563388,0.402725133,212.0578535
554,0.570524548,0.145046037,0.360180575,9.173185338,0.451704867,2.960213217,0.402725133,212.0578535
554,0.787564584,0.243284371,1.40780483,11.89149465,1.493172861,1.39316061,0.402725133,212.0578535
8918,4.808380818,1.195735199,1.57732919,9.935068692,1.758233428,5.54164514,1.922333492,79.46742431
8972,3.433600115,0.637542087,1.013386345,8.815346912,1.409999902,5.536535312,1.190088969,66.01102279
459,3.679546737,0.70853951,0.845969301,9.614972347,1.364671955,5.535342513,0.512763248,38.39443018
8699,3.265226987,0.807398198,1.061364476,9.74127115,1.17493076,5.530483655,0.715295775,49.44891129
6745,1.38382444,0.422018463,0.820080647,8.127350819,1.275750344,6.255488238,1.280317879,89.82007626
7071,1.592497189,0.475879439,0.70887646,11.51876732,0.989359381,6.242953102,0.890158145,62.05316542
8887,2.761560665,0.686737473,2.173095136,13.68759901,1.753214185,5.525825362,2.244682948,92.79304191
4452,1.962890583,0.927966872,0.830909761,9.077131438,0.88260431,6.236780259,0.954994819,121.8570922
4460,2.03848033,1.07237723,1.21541279,24.85826255,1.126452215,5.521824422,1.155450786,170.4227351
3962,1.594820385,0.568095487,0.609644173,10.98657413,1.45381188,6.235881941,0.706414071,76.96102541
233,,1.203145759,1.053592215,10.21483411,,7.130440902,0.65372809,206.1045757
8678,6.408670512,1.754613045,1.436780025,12.63563543,3.047083331,6.229257253,4.930186593,251.0621857
6380,2.147587162,0.494444776,0.949065131,10.8146271,0.997595474,5.520039129,1.244090185,50.77666595
9538,25.77285397,8.861261987,4.342288862,35.85048462,1.462143288,6.147673708,3.922755364,192.4672779
8671,1.842568823,0.715515028,2.379545158,19.62761903,3.132754911,6.229964422,3.565942352,138.9203066
8964,8.188559797,1.520430838,0.85268478,7.417420001,1.559645159,6.124135533,0.73064957,40.52715944
8404,4.330958048,1.382132349,0.918534091,10.88946738,1.209792012,5.501322012,1.156280218,97.96117633
6396,5.391003032,2.43723471,1.276759962,19.71245931,1.316061539,6.083324864,1.150174922,122.9898035
219,0.837772277,0.208960351,0.583685217,13.38204115,1.094669458,6.227262248,0.579425853,106.7015771
8905,8.307189933,1.453335016,2.341668473,16.26803284,1.675585872,6.066063546,2.074916985,81.5997478
282,1.793511904,0.528806285,0.927166527,13.8600896,1.46378869,6.219622137,2.978568277,698.7367117
9384,19.30368144,6.016250619,2.483239017,23.7557208,1.548942702,6.037427786,0.636349994,53.13433048
5248,1.673277651,0.493360276,0.941256457,12.59537355,0.896958407,6.205717713,1.331869569,130.1979939
9464,31.54586439,11.56617038,2.262804171,15.80892915,2.224263128,5.989099747,1.630320849,109.1333778
8276,5.942708678,1.845025056,1.149070961,16.43416163,1.465594124,5.97035359,0.701807475,78.6960304
220,9.449195189,5.051994221,0.61214884,12.40867547,1.191862967,5.956806542,2.013899743,370.8607022
2206,1.305471577,0.336932488,0.863332176,7.272966367,1.571922037,6.196043618,1.437664584,106.0034952
7624,0.999850681,0.307416189,0.722345476,10.32344719,1.171704937,6.17832594,0.840465894,45.17687466
7724,0.582223382,0.44477516,1.028984559,10.39790559,1.740444776,6.163829345,1.321188592,44.26971976
1181,0.809297222,0.382599529,0.635031372,12.66656246,0.871627532,6.159214638,1.377615242,425.8330701
9454,3.073920842,0.541037306,1.033114011,7.906519258,1.861815655,5.498795266,1.784815076,62.89733647
4492,1.95471646,0.576336486,1.56002875,19.12282144,1.448518406,6.154738869,1.545442854,167.6532373
4510,2.423639049,0.496106874,1.251984835,11.8205971,1.75398263,5.486630586,1.589279273,118.4238176
6045,0.86615004,0.208576927,0.981304783,13.77223853,1.389630956,6.147326541,0.930008736,50.76855841
8006,2.721506453,0.546054771,0.87455278,9.097798684,1.839330464,5.480558233,0.784999982,50.51750374
8716,17.66859985,5.622767396,2.458943689,21.18456476,1.728430124,5.933192675,2.705075518,125.2281629
8192,4.627175052,1.318522355,1.374202778,12.78266534,1.262307263,5.460096869,3.029620646,185.2535204
6378,2.96501287,0.901183621,1.114746026,13.29174382,1.342268054,5.458927905,1.444723098,95.38972361
2190,2.014699099,0.855728443,1.049355899,12.69344108,0.827856372,5.44661168,1.594109785,117.538688
2217,1.985812911,0.377199237,1.220322682,24.54754481,3.702891671,6.14000774,0.57312755,95.45332604
8713,3.278522405,0.880198912,1.690566181,19.15124229,1.994281783,5.436790796,2.066820076,124.6501044
4450,4.688707615,1.382449638,1.331030873,9.413885117,0.785364502,5.433641474,1.91958756,187.6508446
6152,4.665961893,1.926118649,1.146243169,21.72791751,1.743058994,5.432935691,0.596907446,61.99143885
8461,4.15604666,1.240890851,1.723602721,13.46846211,1.780815306,5.425397253,1.24996037,65.9931661
5841,1.810737008,0.986730012,1.040740676,9.67924815,1.586085333,6.138334326,0.937234874,54.93841162
6060,1.344679576,0.385389777,1.633110247,20.58298565,1.630305221,6.121335249,0.825017283,130.0986451
9549,13.92582722,4.049819558,1.91921966,17.71112783,1.484540198,5.93303207,0.888914948,76.72983682
5523,0.713453335,0.253778567,1.170397252,14.23815144,1.378329689,6.116198943,1.659328077,93.12215255
257,2.524753097,0.869364912,1.765339336,30.82797899,1.009666051,5.423787741,3.284869961,298.2717181
3236,2.89724819,0.6728637,0.682472083,8.934917006,1.453474713,5.404314025,1.090776137,82.57144992
8896,2.275068915,0.398021153,2.215077724,15.38858193,1.491969541,5.401323916,1.85541157,72.96731256
7688,1.087727133,0.334434867,0.748017082,10.69033461,1.159139541,6.112069404,0.826763286,44.4403296
8011,5.527509156,1.194518745,1.255823406,11.77602714,1.67582157,5.923441419,1.269210058,64.42665988
8352,15.08780238,3.48450235,2.20488412,24.32330293,1.411371415,5.912832358,1.015630657,78.03792095
2771,1.111962887,0.283037239,0.82899716,9.986950026,1.503618066,6.110024003,0.928399657,92.09990968
1614,0.988285594,0.276675065,0.963933283,20.48687698,1.575099635,6.100504448,1.137109225,71.43227635
6400,2.766931383,0.756859138,1.540115522,24.03750119,1.041624655,5.394174797,1.21395054,90.02877583
8746,8.372890519,2.070378797,1.673494767,15.35944218,1.254573522,5.905367869,1.417274695,97.97721879
2304,1.010574942,0.378536425,1.103958669,11.81159861,1.143222272,6.099119214,0.993903517,98.12194939
285,0.87596982,0.258274475,,16.03782848,1.434127159,6.093590615,2.670912175,407.3307185
8883,2.286319001,0.602766143,2.059392342,12.83221911,1.74556238,5.393813594,2.29977136,109.5710217
1195,0.864057759,0.241896916,0.316747589,6.731968904,1.572618084,6.090893173,1.433389428,408.0784664
8350,3.185490263,0.70394239,1.616504555,18.71898607,1.119112958,5.391458496,1.174441055,76.84599494
8947,5.48510454,1.696404377,0.742736053,7.258368086,3.049439639,5.874622044,0.908197068,46.56646931
9439,2.859562369,1.048447593,1.416414342,9.895683536,2.001593052,5.389533408,1.675466396,109.9352892
5980,0.672181882,0.179818255,0.637025732,11.56199074,1.236984978,6.081009522,0.57975515,38.53388579
2502,1.526467509,0.4500738,1.049992487,9.302077562,0.877634732,6.072024474,1.718202536,167.9642876
7077,0.853359968,0.255006078,0.989036124,16.07117407,0.959726889,6.055969218,0.682002441,47.54257493
545,0.683375166,0.290760995,0.932560322,11.75357007,1.32584128,6.054108504,0.657160736,79.04220774
233,4.214420086,1.065339211,1.458442389,21.80206209,2.271583661,5.384804315,0.65372809,206.1045757
4471,3.608976433,0.750117516,0.878895856,7.824704663,2.727976336,5.379681464,2.2167469,83.7720317
8329,1.622067424,0.528072024,0.684942044,8.818296447,1.431005105,6.045101483,1.147435985,111.1064984
3691,2.626482263,0.592914262,0.727459074,8.081145585,2.298946017,5.377951622,1.116438567,43.6917737
8713,2.687451331,0.735790232,1.448740299,9.703260598,2.62748921,5.371466562,2.066820076,124.6501044
4469,1.172178623,0.664412831,1.027082029,9.951206761,0.947962007,6.038708831,1.813219504,95.55262893
4435,,,,,,,1.711064275,186.4137006
9187,10.33495669,2.23339624,4.342507198,42.37992661,1.441853794,5.864254959,1.635773736,159.7961878
8672,7.03940253,1.927299505,1.715178905,15.08398988,2.867642106,5.862419387,3.340595802,146.4155383
282,2.834949632,1.290327965,0.75909693,9.305004824,1.127298976,5.369706462,2.978568277,698.7367117
8748,7.63248641,1.936780747,2.023080521,17.42946798,1.832957705,5.822109097,1.450313381,138.808882
3687,8.823133628,1.444993472,0.75866322,8.423289183,2.415548511,5.794992803,0.913082287,29.06291795
9003,5.258229001,0.976334511,1.035083159,9.00408534,1.475108786,5.792193228,0.936330615,51.93573185
6051,0.873348929,0.233633314,0.757241853,13.74390837,1.227486539,6.034315264,0.765089923,50.85230845
549,0.531367675,0.19667409,0.913329888,13.13662245,0.780241761,4.482079997,0.307512473,184.0964059
549,0.500931285,0.13823209,0.72302636,10.16100694,0.65359296,3.495810449,0.307512473,184.0964059
549,0.7946007,0.539059828,0.421424789,10.19820703,0.485729311,3.187672507,0.307512473,184.0964059
549,1.139592522,0.338559621,0.82596668,12.9568401,0.838150965,2.787511071,0.307512473,184.0964059
549,0.495548946,0.188968366,0.699515545,13.56284997,1.344108702,1.266518292,0.307512473,184.0964059
2217,1.524200937,0.853574718,0.845640749,11.63505348,0.796352238,6.024572785,0.57312755,95.45332604
2707,0.948046746,0.402675797,1.081066805,11.86278448,0.915349587,6.022244821,0.997248123,80.64299036
243,4.729849442,1.317069556,0.97090235,14.93054732,1.681473806,1.937369692,0.426412919,182.5678545
4491,3.298719393,1.559486985,0.804510714,8.657425964,0.75966929,5.36807987,1.099368451,140.2791303
5836,1.746658449,0.748411603,1.353670116,23.12481319,1.529179455,6.004166774,1.983205693,137.8327622
6432,3.465080508,0.993103956,2.074568588,26.47844023,1.421485086,5.33727467,1.290214461,155.184864
2700,0.94507203,0.378051935,0.962838284,13.6068297,1.230410932,5.99233872,1.247205517,76.28806604
6361,2.82203833,0.860623822,1.188649343,11.78002462,1.086809506,5.329039583,0.946404374,66.39453719
9520,2.972129796,0.940147024,1.284493107,7.952176355,0.931035697,5.327724355,0.608536572,56.08879679
6373,3.793415515,0.947433949,1.319275209,15.10504388,1.914694916,5.325064358,2.166831575,114.8461819
2729,1.395868945,0.294491862,0.943689994,12.32196862,0.944091115,5.972034969,0.976356425,58.3031383
267,1.175425537,0.25119754,0.540754664,14.20228658,1.253953417,3.482949061,0.491389513,179.8644941
267,1.020076259,0.334527086,0.604773819,8.291508683,1.40493388,1.027048865,0.491389513,179.8644941
9360,15.44643151,4.886030422,2.215710072,19.27170438,1.011151819,5.786177895,4.638693689,275.9614002
8672,5.872598199,1.590125414,2.015120569,13.63355116,2.220774122,5.754735279,3.340595802,146.4155383
551,0.66746361,0.212862906,0.395412247,15.20591965,1.014414181,5.716091329,0.422769728,178.9207541
551,1.167167786,0.527668381,0.78330643,9.746065221,1.075813803,4.972810668,0.422769728,178.9207541
551,0.689726387,0.212764752,1.400382794,11.82880194,1.113181757,3.889164562,0.422769728,178.9207541
551,0.49061204,0.176476165,0.747915998,11.54740446,1.162220565,3.2048573,0.422769728,178.9207541
551,0.456636101,0.144687257,0.571656492,10.15139749,1.60141783,1.365479025,0.422769728,178.9207541
1218,1.054494376,0.38479651,0.668196092,12.84621243,0.878731231,0.771730559,0.427727889,178.9167725
7604,1.174715181,0.302444215,1.052152159,12.14198126,1.759130581,5.969595762,0.913314488,42.99716229
5834,1.138286996,0.425427519,0.93142599,8.127625729,1.433323011,5.958568078,1.273726461,62.27908844
1125,0.931063507,0.497791332,0.399308812,9.663014715,0.946714591,4.731580581,0.297089947,177.8568225
1125,0.725908195,0.276811578,0.403706733,8.256822749,1.2586554,1.185997892,0.297089947,177.8568225
8854,11.84959426,2.234850742,2.261040288,18.50239012,1.787228784,5.747565389,3.628882973,179.5577292
9149,9.063653334,2.033411931,2.176058494,17.73402506,1.737090831,5.743015205,2.761072387,133.087555
4145,1.955355125,0.664309951,0.974627622,11.24143339,1.222642711,5.958425753,1.441052907,87.13807588
8977,5.491164033,1.062264201,0.954628032,11.03642026,1.683110535,5.727947597,1.344784697,49.16025361
8678,7.011618601,1.779232504,1.525568523,10.40744729,1.792545741,5.693746688,4.930186593,251.0621857
9072,5.061781535,1.157549391,1.696316386,19.43876154,1.301786625,5.684815515,1.263451539,84.67209277
9314,9.108991964,2.138196027,1.158293374,13.7487651,2.886392837,5.629556425,3.013718822,86.69371245
